Abb,NAME,COMPOSITION,COMPARTMENT,REPLACEMENT ID,CHARGE
tetrahydrobiopterin[c],tetrahydrobiopterin,C9H15N5O3,c,m02978c,0
tetrahydrobiopterin[n],tetrahydrobiopterin,C9H15N5O3,n,m02978n,0
tetrahydropteroyltri-L-glutamate[c],tetrahydropteroyltri-L-glutamate,C29H37N9O12,c,m02979c,0
THF[c],THF,C19H21N7O6,c,m02980c,-2
THF[l],THF,C19H21N7O6,l,m02980l,-2
THF[m],THF,C19H21N7O6,m,m02980m,-2
THF[s],THF,C19H21N7O6,s,m02980s,-2
THF-hexaglutamate[c],THF-hexaglutamate,C49H57N13O24,c,m02981c,-8
thiamin[c],thiamin,C12H17N4OS,c,m02982c,1
thiamin[s],thiamin,C12H17N4OS,s,m02982s,1
thiamin-P[c],thiamin-P,C12H16N4O4PS,c,m02983c,-1
thiamin-P[m],thiamin-P,C12H16N4O4PS,m,m02983m,-1
thiamin-P[s],thiamin-P,C12H16N4O4PS,s,m02983s,-1
thiamin-PP[c],thiamin-PP,C12H16N4O7P2S,c,m02984c,-2
thiamin-PP[m],thiamin-PP,C12H16N4O7P2S,m,m02984m,-2
thiamin-PPP[c],thiamin-PPP,C12H16N4O10P3S,c,m02985c,-3
thiamin-PPP[s],thiamin-PPP,C12H16N4O10P3S,s,m02985s,-3
thiocyanate[c],thiocyanate,CNS,c,m02986c,-1
thiocyanate[m],thiocyanate,CNS,m,m02986m,-1
thiocyanate[s],thiocyanate,CNS,s,m02986s,-1
thiocysteine[c],thiocysteine,C3H7NO2S2,c,m02987c,0
thiol[c],thiol,HSR,c,m02988c,0
thiopurine[c],thiopurine,C5H4N4S,c,m02989c,0
thioredoxin[c],thioredoxin,C525H816N128O160S8,c,m02990c,0
thioredoxin[m],thioredoxin,C525H816N128O160S8,m,m02990m,0
thioredoxin[n],thioredoxin,C525H816N128O160S8,n,m02990n,0
thiosulfate[c],thiosulfate,O3S2,c,m02991c,-2
thiosulfate[m],thiosulfate,O3S2,m,m02991m,-2
thiosulfate[s],thiosulfate,O3S2,s,m02991s,-2
threonate[c],threonate,C4H7O5,c,m02992c,-1
threonine[c],threonine,C4H9NO3,c,m02993c,0
threonine[l],threonine,C4H9NO3,l,m02993l,0
threonine[m],threonine,C4H9NO3,m,m02993m,0
threonine[s],threonine,C4H9NO3,s,m02993s,0
thromboxane A2[c],thromboxane A2,C20H31O5,c,m02994c,-1
thromboxane A2[r],thromboxane A2,C20H31O5,r,m02994r,-1
thromboxane A2[s],thromboxane A2,C20H31O5,s,m02994s,-1
thromboxane B2[c],thromboxane B2,C20H33O6,c,m02995c,-1
thromboxane B2[r],thromboxane B2,C20H33O6,r,m02995r,-1
thromboxane B2[s],thromboxane B2,C20H33O6,s,m02995s,-1
thymidine[c],thymidine,C10H14N2O5,c,m02996c,0
thymidine[l],thymidine,C10H14N2O5,l,m02996l,0
thymidine[m],thymidine,C10H14N2O5,m,m02996m,0
thymidine[s],thymidine,C10H14N2O5,s,m02996s,0
thymine[c],thymine,C5H6N2O2,c,m02997c,0
thymine[m],thymine,C5H6N2O2,m,m02997m,0
thymine[s],thymine,C5H6N2O2,s,m02997s,0
thyroxine[c],thyroxine,C15H11I4NO4,c,m02998c,0
thyroxine[r],thyroxine,C15H11I4NO4,r,m02998r,0
thyroxine[s],thyroxine,C15H11I4NO4,s,m02998s,0
tiglyl-CoA[m],tiglyl-CoA,C26H38N7O17P3S,m,m02999m,-4
Tn-antigen[g],Tn-antigen,C8H14NO5X,g,m03000g,0
Tn-antigen[l],Tn-antigen,C8H14NO5X,l,m03000l,0
tolbutamide[c],tolbutamide,C12H18N2O3S,c,m03001c,0
tolbutamide[s],tolbutamide,C12H18N2O3S,s,m03001s,0
trans;cis;cis;cis;cis-2;10;13;16;19-docosapentaenoyl-CoA[c],"trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA",C43H64N7O17P3S,c,m03002c,-4
trans;cis;cis;cis;cis-2;12;15;18;21-tetracosapentaenoyl-CoA[c],"trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA",C45H68N7O17P3S,c,m03003c,-4
trans;cis;cis;cis-2;10;13;16-docosatetraenoyl-CoA[c],"trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA",C43H66N7O17P3S,c,m03004c,-4
trans;cis;cis;cis-2;11;14;17-eicosatetraenoyl-CoA[c],"trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA",C41H62N7O17P3S,c,m03005c,-4
trans;cis;cis;cis-2;13;16;19-docosatetraenoyl-CoA[c],"trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA",C43H66N7O17P3S,c,m03006c,-4
trans;cis;cis-2;11;14-eicosatrienoyl-CoA[c],"trans,cis,cis-2,11,14-eicosatrienoyl-CoA",C41H64N7O17P3S,c,m03007c,-4
trans;cis;cis-2;13;16-docasatrienoyl-CoA[c],"trans,cis,cis-2,13,16-docasatrienoyl-CoA",C43H68N7O17P3S,c,m03008c,-4
trans;cis;cis-2;7;10-hexadecatrienoyl-CoA[m],"trans,cis,cis-2,7,10-hexadecatrienoyl-CoA",C37H56N7O17P3S,m,m03009m,-4
trans;cis;cis-2;7;10-hexadecatrienoyl-CoA[p],"trans,cis,cis-2,7,10-hexadecatrienoyl-CoA",C37H56N7O17P3S,p,m03009p,-4
trans;cis;cis-2;9;12-octadecatrienoyl-CoA[m],"trans,cis,cis-2,9,12-octadecatrienoyl-CoA",C39H60N7O17P3S,m,m03010m,-4
trans;cis;cis-2;9;12-octadecatrienoyl-CoA[p],"trans,cis,cis-2,9,12-octadecatrienoyl-CoA",C39H60N7O17P3S,p,m03010p,-4
trans;cis-2;11-docosadienoyl-CoA[c],"trans,cis-2,11-docosadienoyl-CoA",C43H70N7O17P3S,c,m03011c,-4
trans;cis-2;11-eicosadienoyl-CoA[c],"trans,cis-2,11-eicosadienoyl-CoA",C41H66N7O17P3S,c,m03012c,-4
trans;cis-2;11-eicosadienoyl-CoA[m],"trans,cis-2,11-eicosadienoyl-CoA",C41H66N7O17P3S,m,m03012m,-4
trans;cis-2;11-eicosadienoyl-CoA[p],"trans,cis-2,11-eicosadienoyl-CoA",C41H66N7O17P3S,p,m03012p,-4
trans;cis-2;13-docosadienoyl-CoA[c],"trans,cis-2,13-docosadienoyl-CoA",C43H70N7O17P3S,c,m03013c,-4
trans;cis-2;13-docosadienoyl-CoA[m],"trans,cis-2,13-docosadienoyl-CoA",C43H70N7O17P3S,m,m03013m,-4
trans;cis-2;13-docosadienoyl-CoA[p],"trans,cis-2,13-docosadienoyl-CoA",C43H70N7O17P3S,p,m03013p,-4
trans;cis-2;13-eicosadienoyl-CoA[c],"trans,cis-2,13-eicosadienoyl-CoA",C41H66N7O17P3S,c,m03014c,-4
trans;cis-2;13-eicosadienoyl-CoA[m],"trans,cis-2,13-eicosadienoyl-CoA",C41H66N7O17P3S,m,m03014m,-4
trans;cis-2;13-eicosadienoyl-CoA[p],"trans,cis-2,13-eicosadienoyl-CoA",C41H66N7O17P3S,p,m03014p,-4
trans;cis-2;15-tetracosadienoyl-CoA[c],"trans,cis-2,15-tetracosadienoyl-CoA",C45H74N7O17P3S,c,m03015c,-4
